datetime_raw,outdoor_c,occupied,facility_j,kwh,cumulative_kwh,demand_kw,SPACE1-1,SPACE2-1,SPACE3-1,SPACE4-1,SPACE5-1,mean_zone_c,heating_sp,cooling_sp,step
 07/08  14:30:00,27.5,True,16021797.847146183,4.45049940198505,1069.225806764845,17.8019976079402,23.898460775412804,23.898489535885208,23.898420299835365,23.898374083715805,23.898281432933334,23.898405225556502,22.2,23.9,730
 07/08  14:45:00,27.65,True,16129976.48639838,4.48054902399955,1073.7063557888446,17.9221960959982,23.89837645818885,23.898415073093293,23.89834952820595,23.89829667053898,23.89817814349649,23.898323174704714,22.2,23.9,731
 07/08  15:00:00,27.8,True,16212846.37289121,4.503568436914224,1078.2099242257589,18.014273747656897,23.898328497622945,23.898395973101422,23.898333849492257,23.898259615430156,23.898099490651628,23.898283485259682,22.2,23.9,732
 07/08  15:15:00,27.925,True,15603426.354628382,4.334285098507884,1082.5442093242668,17.337140394031536,23.898396845326065,23.89847284841245,23.89841747444962,23.898338208967427,23.89817584319709,23.89836024407053,22.2,23.9,733
 07/08  15:30:00,28.05,True,15570838.382441778,4.325232884011605,1086.8694422082785,17.30093153604642,23.89838334053632,23.89847992581164,23.89842607178761,23.89832363649138,23.89813865775122,23.898350326475633,22.2,23.9,734
 07/08  15:45:00,28.175,True,15587461.006626248,4.329850279618402,1091.1992924878969,17.319401118473607,23.898337688583013,23.89844392207452,23.898387507628943,23.89825383598961,23.898091384970733,23.89830286784936,22.2,23.9,735
 07/08  16:00:00,28.3,True,15619254.877789505,4.338681910497084,1095.537974398394,17.354727641988337,23.898294345545004,23.89840456358424,23.898345088330174,23.898182689082397,23.89805057695464,23.89825545269929,22.2,23.9,736
 07/08  16:15:00,28.175,True,14455438.18609528,4.015399496137578,1099.5533738945317,16.06159798455031,23.898442017768893,23.8985348167415,23.898485880891155,23.89828380046091,23.898292234171787,23.898407750006847,22.2,23.9,737
 07/08  16:30:00,28.05,True,14498322.043102212,4.027311678639503,1103.5806855731712,16.10924671455801,23.898391673217603,23.898492867445803,23.898444489406423,23.898188021379006,23.89824946437662,23.898353303165088,22.2,23.9,738
 07/08  16:45:00,27.925,True,14466979.108355992,4.018605307876664,1107.5992908810479,16.074421231506655,23.898399317277068,23.89847767647591,23.898429397555343,23.89851255755316,23.89819125058455,23.898402039889206,22.2,23.9,739
 07/08  17:00:00,27.8,True,14403857.637436925,4.001071565954701,1111.6003624470025,16.004286263818805,23.898418605352248,23.898478250185764,23.898429520028188,23.89866464592849,23.89814304470365,23.898426813239666,22.2,23.9,740
 07/08  17:15:00,27.65,True,14288209.759423576,3.9689471553954374,1115.5693096023979,15.87578862158175,23.898451121353077,23.898488018953294,23.89843851886257,23.898798516779,23.89811278319083,23.898457791827752,22.2,23.9,741
 07/08  17:30:00,27.5,True,14150890.545668822,3.93080292935245,1119.5001125317503,15.7232117174098,23.898484316902493,23.8985031076603,23.898453704943044,23.898913607155837,23.8980984607319,23.898490639478716,22.2,23.9,742
 07/08  17:45:00,27.35,True,14046472.505388418,3.9017979181634495,1123.4019104499139,15.607191672653798,23.89849913486696,23.898513979210247,23.898465663757065,23.89869210241613,23.898088411297348,23.89845185830955,22.2,23.9,743
 07/08  18:00:00,27.2,True,13938375.176424934,3.8717708823402592,1127.2736813322542,15.487083529361037,23.8985068067427,23.8985274656501,23.89848045819084,23.898651385893952,23.89808576653031,23.89845037660158,22.2,23.9,744
 07/08  18:15:00,26.8,True,9304092.185013132,2.5844700513925365,1129.8581513836468,10.337880205570146,23.89937712425001,23.45669348069128,23.899360056250245,23.703555123813636,23.899402499381445,23.77167765687732,22.2,23.9,745
 07/08  18:30:00,26.4,True,8987251.2076219,2.4964586687838612,1132.3546100524306,9.985834675135445,23.855364083545403,23.049376603214437,23.899452335540143,23.39464744992116,23.89026191956448,23.617820478357125,22.2,23.9,746
 07/08  18:45:00,26.000000000000004,True,8802104.693834025,2.4450290816205626,1134.7996391340512,9.78011632648225,23.751162821854543,22.81289070920045,23.85420923042984,23.116892232490443,23.849033756600303,23.476837750115116,22.2,23.9,747
 07/08  19:00:00,25.6,True,8641997.921299752,2.40055497813882,1137.20019411219,9.60221991255528,23.621069398058932,22.65244968415474,23.750378002070345,22.88660474370907,23.786507465191296,23.339401858636876,22.2,23.9,748
 07/08  19:15:00,25.6,False,6012652.3440131685,1.6701812066703245,1138.8703753188604,6.680724826681298,23.20833106160944,22.275600736707325,23.3370502876986,22.40026673325048,23.37896877018812,22.920043517890793,22.2,23.9,749
 07/08  19:30:00,25.6,False,6085852.443606332,1.6905145676684254,1140.560889886529,6.762058270673702,22.80162542868354,22.203867448670074,22.91570194834307,22.20805722717836,22.909798161583534,22.607810042891717,22.2,23.9,750
 07/08  19:45:00,25.6,False,6162483.432383146,1.7118009534397627,1142.2726908399686,6.847203813759051,22.545158750950137,22.2010292350366,22.64706313789937,22.19897531713221,22.61310133477372,22.441065555158406,22.2,23.9,751
 07/08  20:00:00,25.6,False,6240116.028419774,1.7333655634499372,1144.0060564034186,6.933462253799749,22.378423897700262,22.20088851018539,22.473434369451503,22.200297993698733,22.44576304624381,22.33976156345594,22.2,23.9,752
 07/08  20:15:00,25.025,False,1440000.0,0.39999999999999997,1144.4060564034187,1.5999999999999999,22.66225792236306,22.548163107438956,22.728142301686127,22.641054072945145,22.506696528459536,22.617262786578568,16.7,29.4,753
 07/08  20:30:00,24.450000000000003,False,1440000.0,0.39999999999999997,1144.8060564034188,1.5999999999999999,22.921899747965465,22.814841766077024,22.96441898256415,22.96826190140833,22.63535568241,22.860955616084993,16.7,29.4,754
 07/08  20:45:00,23.875,False,1440000.0,0.39999999999999997,1145.2060564034189,1.5999999999999999,22.95662692655885,22.85823979966864,22.99000180069217,23.016200245380613,22.68035171187536,22.90028409683513,16.7,29.4,755
 07/08  21:00:00,23.3,False,1440000.0,0.39999999999999997,1145.606056403419,1.5999999999999999,22.873745486037432,22.79914788159776,22.904609614489495,22.941114316093703,22.650934025730287,22.833910264789733,16.7,29.4,756
 07/08  21:15:00,23.3,False,427500.0,0.11875,1145.724806403419,0.475,22.76481704638996,22.71529757684649,22.792965258946275,22.84203364880056,22.56832009272064,22.736686724740785,16.7,29.4,757
 07/08  21:30:00,23.3,False,427500.0,0.11875,1145.8435564034191,0.475,22.634026168375392,22.60467468909495,22.6582389158014,22.71928292214509,22.43097631096035,22.609439801275435,16.7,29.4,758
 07/08  21:45:00,23.3,False,427500.0,0.11875,1145.9623064034192,0.475,22.524502212726453,22.50907367128386,22.54474544211032,22.612357897231483,22.30504907734744,22.49914566013991,16.7,29.4,759
 07/08  22:00:00,23.3,False,427500.0,0.11875,1146.0810564034193,0.475,22.43943954034726,22.43225526555292,22.4563535646023,22.52429066035726,22.21041808202931,22.412551422577806,16.7,29.4,760
 07/08  22:15:00,23.3,False,427500.0,0.11875,1146.1998064034194,0.475,22.366239988319755,22.363614319005844,22.380372766839447,22.44493334991563,22.136676361999907,22.338367357216114,16.7,29.4,761
 07/08  22:30:00,23.3,False,427500.0,0.11875,1146.3185564034195,0.475,22.298034738001125,22.298008495920207,22.30970222866779,22.369537008473664,22.071904651410485,22.26943742449465,16.7,29.4,762
 07/08  22:45:00,23.3,False,427500.0,0.11875,1146.4373064034196,0.475,22.23416289207444,22.235535247909752,22.24348429122028,22.298278186346423,22.011337062944875,22.204559536099154,16.7,29.4,763
 07/08  23:00:00,23.3,False,427500.0,0.11875,1146.5560564034197,0.475,22.17502404342561,22.177071143675736,22.18230692099653,22.231978222406912,21.95451789714696,22.14417964553035,16.7,29.4,764
 07/08  23:15:00,23.025,False,427500.0,0.11875,1146.6748064034198,0.475,22.112999308774597,22.11701576384814,22.11894993068812,22.164958331580312,21.90171038197338,22.083126743372908,16.7,29.4,765
 07/08  23:30:00,22.75,False,427500.0,0.11875,1146.7935564034199,0.475,22.047847961903223,22.05530031164412,22.053039913141884,22.09709056765818,21.852674328445,22.021190616558485,16.7,29.4,766
 07/08  23:45:00,22.475,False,427500.0,0.11875,1146.91230640342,0.475,21.98220632875258,21.9937986937661,21.986965248310664,22.03018458480649,21.806935341535866,21.96001803943434,16.7,29.4,767
 07/08  24:00:00,22.2,False,427500.0,0.11875,1147.03105640342,0.475,21.917322907175937,21.933169757368848,21.92184628194997,21.96482330676496,21.763838794853267,21.900200209622597,16.7,29.4,768
 07/09  00:15:00,21.925,False,427500.0,0.11875,1147.1498064034201,0.475,21.853029230692886,21.873008981771186,21.857365398742655,21.90053254249741,21.722904386906507,21.841368108122133,16.7,29.4,769
 07/09  00:30:00,21.65,False,427500.0,0.11875,1147.2685564034202,0.475,21.789195353274327,21.813134856010063,21.79335019208623,21.837060095525263,21.683798253488767,21.783307750076926,16.7,29.4,770
 07/09  00:45:00,21.375,False,427500.0,0.11875,1147.3873064034203,0.475,21.72591725211618,21.75361332776297,21.72989552206731,21.774406382624157,21.64626928342159,21.726020353598443,16.7,29.4,771
 07/09  01:00:00,21.1,False,427500.0,0.11875,1147.5060564034204,0.475,21.663336537153278,21.69454064023621,21.66713355827857,21.712609820698884,21.61011233839412,21.66954657895221,16.7,29.4,772
 07/09  01:15:00,21.1,False,427500.0,0.11875,1147.6248064034205,0.475,21.60917361966853,21.641877386840363,21.612541508532427,21.657577300763144,21.575181987817544,21.6192703607244,16.7,29.4,773
 07/09  01:30:00,21.1,False,427500.0,0.11875,1147.7435564034206,0.475,21.563110828828147,21.595375681107157,21.56587840270652,21.609020719312387,21.54145662297709,21.57496845098626,16.7,29.4,774
 07/09  01:45:00,21.1,False,427500.0,0.11875,1147.8623064034207,0.475,21.5218762820606,21.55264719467132,21.524006481298883,21.564506755838263,21.508997540152755,21.534406850804366,16.7,29.4,775
 07/09  02:00:00,21.1,False,427500.0,0.11875,1147.9810564034208,0.475,21.483649243823265,21.512549954186447,21.48516256630256,21.52285626303625,21.477882024689016,21.49642001040751,16.7,29.4,776
 07/09  02:15:00,21.25,False,427500.0,0.11875,1148.0998064034209,0.475,21.45159897080589,21.477533169723102,21.452222068313837,21.486484001905605,21.448167190372097,21.463201080224103,16.7,29.4,777
 07/09  02:30:00,21.4,False,427500.0,0.11875,1148.218556403421,0.475,21.425978949871148,21.447811630748085,21.425443440825724,21.45558464966892,21.41991228475563,21.4349461911739,16.7,29.4,778
 07/09  02:45:00,21.55,False,427500.0,0.11875,1148.337306403421,0.475,21.40523299383937,21.422320419645164,21.403413263727387,21.429072146160983,21.393178785032003,21.41064352168098,16.7,29.4,779
 07/09  03:00:00,21.7,False,427500.0,0.11875,1148.4560564034211,0.475,21.38816810911525,21.400308044515675,21.385031467201607,21.40617367246428,21.36801903922368,21.3895400665041,16.7,29.4,780
 07/09  03:15:00,21.55,False,427500.0,0.11875,1148.5748064034212,0.475,21.36668223453817,21.37583185859884,21.36270527878996,21.38092816397685,21.344437895677896,21.366117086316343,16.7,29.4,781
 07/09  03:30:00,21.4,False,427500.0,0.11875,1148.6935564034213,0.475,21.340007144509613,21.348372703313416,21.335645205558343,21.35280059236611,21.322319441741364,21.339829017497767,16.7,29.4,782
 07/09  03:45:00,21.25,False,427500.0,0.11875,1148.8123064034214,0.475,21.31125749976488,21.32010997322349,21.306729745453453,21.323957431516916,21.30145820021028,21.312702570033803,16.7,29.4,783
 07/09  04:00:00,21.1,False,427500.0,0.11875,1148.9310564034215,0.475,21.282239748018725,21.292069439732224,21.27762978134669,21.295412964009884,21.28162941486716,21.285796269594936,16.7,29.4,784
 07/09  04:15:00,21.1,False,427500.0,0.11875,1149.0498064034216,0.475,21.25757337559581,21.26763397575372,21.25281544884095,21.270541399659823,21.26275710077117,21.262264260124294,16.7,29.4,785
 07/09  04:30:00,21.1,False,427500.0,0.11875,1149.1685564034217,0.475,21.24388109173385,21.25820502084645,21.244490164525583,21.26073232888057,21.244858820900063,21.250433485377304,16.7,29.4,786
 07/09  04:45:00,21.1,False,427500.0,0.11875,1149.2873064034218,0.475,21.23993117913494,21.27808145558918,21.277865857108917,21.26528988113343,21.228649921506385,21.25796365889457,16.7,29.4,787
 07/09  05:00:00,21.1,False,427500.0,0.11875,1149.4060564034219,0.475,21.24316992201968,21.3125035337603,21.326495244505807,21.28067444027299,21.215245185280207,21.275617665167797,16.7,29.4,788
 07/09  05:15:00,21.25,False,427500.0,0.11875,1149.524806403422,0.475,21.25613123779169,21.349961037924142,21.37073428443573,21.30787219819642,21.20518163239825,21.297976078149247,16.7,29.4,789
 07/09  05:30:00,21.4,False,427500.0,0.11875,1149.643556403422,0.475,21.277947717535383,21.391239407694453,21.413675671515115,21.34552871607867,21.19812650442883,21.325303603450493,16.7,29.4,790
 07/09  05:45:00,21.55,False,427500.0,0.11875,1149.7623064034221,0.475,21.307554953827516,21.442726700936124,21.46602601661807,21.39316193972628,21.19374851941608,21.360643626104814,16.7,29.4,791
 07/09  06:00:00,21.7,False,427500.0,0.11875,1149.8810564034222,0.475,21.34386858563204,21.50592918640007,21.530461157809206,21.44974104590487,21.192072418071792,21.404414478763595,16.7,29.4,792
 07/09  06:15:00,21.7,False,3138261.059707396,0.8717391832520545,1150.7527955866742,3.486956733008218,22.194852774399955,22.191688618160068,22.19615912378553,22.18901153584172,22.07776544084704,22.16989549860686,22.2,23.9,793
 07/09  06:30:00,21.7,False,3112664.133479338,0.8646289259664828,1151.6174245126406,3.458515703865931,22.20031516216247,22.201916504260943,22.199751381711177,22.200818330858382,22.200569914028407,22.200674258604277,22.2,23.9,794
 07/09  06:45:00,21.7,False,3092722.930052331,0.8590897027923141,1152.4765142154329,3.4363588111692565,22.20142461648865,22.198474130976862,22.200813333432663,22.19901597966872,22.20234467157356,22.20041454642809,22.2,23.9,795
 07/09  07:00:00,21.7,False,3067111.4535349207,0.8519754037597002,1153.3284896191926,3.4079016150388006,22.20177588966002,22.19955537834345,22.19944407081132,22.200674468656256,22.20123886799723,22.200537735093658,22.2,23.9,796
 07/09  07:15:00,21.7,False,3062877.7160907034,0.8507993655807509,1154.1792889847734,3.4031974623230035,22.200938639024766,22.19979342160907,22.199808510528623,22.201670479890232,22.20080291508169,22.200602793226878,22.2,23.9,797
 07/09  07:30:00,21.7,False,3060931.0798995905,0.8502586333054417,1155.0295476180788,3.401034533221767,22.20149872128167,22.19824081106077,22.200100623165778,22.201284674959744,22.200951355051643,22.20041523710392,22.2,23.9,798
 07/09  07:45:00,21.7,False,3059465.542256064,0.8498515395155732,1155.8793991575944,3.399406158062293,22.200496606263425,22.20101703990816,22.20044028279239,22.20061112303943,22.199912654650035,22.200495541330685,22.2,23.9,799
 07/09  08:00:00,21.7,False,3058243.599793741,0.8495121110538169,1156.7289112686483,3.3980484442152674,22.198884248766543,22.200004024551543,22.20018002046431,22.20093739684147,22.200144784005133,22.2000300949258,22.2,23.9,800
 07/09  08:15:00,21.125,True,10347773.95374779,2.8743816538188303,1159.603292922467,11.497526615275321,22.47068976492018,22.248000351712044,22.738024805752936,22.20033624769808,22.60214902922246,22.45184003986114,22.2,23.9,801
 07/09  08:30:00,20.55,True,10217105.290587343,2.8380848029409287,1162.441377725408,11.352339211763715,22.79042917548571,22.420658220841847,23.29391325488093,22.199552712741763,23.046609962667237,22.750232665323498,22.2,23.9,802
 07/09  08:45:00,19.975,True,10091314.821187584,2.8031430058854396,1165.2445207312935,11.212572023541759,23.001227019700742,22.65127460018162,23.5938537355542,22.29315903965375,23.304671460572067,22.968837171132478,22.2,23.9,803
 07/09  09:00:00,19.4,True,9968009.651022073,2.7688915697283534,1168.0134123010218,11.075566278913413,23.18233151662133,22.884475635589443,23.846061831128257,22.450696760710105,23.502267334900687,23.17316661578996,22.2,23.9,804
 07/09  09:15:00,19.7,True,12769997.885307306,3.5472216348075847,1171.5606339358294,14.188886539230339,23.68641097458076,23.397169509212468,23.896933856867243,22.910828830282668,23.87003975963421,23.55227658611547,22.2,23.9,805
 07/09  09:30:00,20.0,True,13055063.418464417,3.626406505129004,1175.1870404409583,14.505626020516017,23.89224279321073,23.84168761067003,23.89872259531392,23.31656859631116,23.89840667592667,23.7695256542865,22.2,23.9,806
 07/09  09:45:00,20.3,True,13277115.429199452,3.6880876192220695,1178.8751280601803,14.752350476888278,23.89837121604073,23.89741211577687,23.898153470432188,23.56482237849561,23.89851501157938,23.831454838464957,22.2,23.9,807
 07/09  10:00:00,20.6,True,13415065.168705078,3.7264069913069657,1182.6015350514872,14.905627965227863,23.898251104861814,23.89818257192909,23.89804782962417,23.74077883225175,23.89791554787137,23.866635177307636,22.2,23.9,808
 07/09  10:15:00,20.875,True,13919669.962554423,3.8665749895984507,1186.4681100410855,15.466299958393803,23.898095241007447,23.89816423040353,23.898029289561915,23.879999972580386,23.897770805317226,23.894411907774103,22.2,23.9,809
